SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
30_52,30,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,10723,Dimatis,1,1,0,0
30_53,30,Pilot-1,53,1,spices,Invalid Filler,Dimatis*,2,NA,51207,Dimatis,0,0,0,0
30_54,30,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,5830,Datisi,0,1,0,0
30_55,30,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,8032,Dimatis,0,0,0,0
30_56,30,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,2,NA,16333,Datisi,0,0,0,0
30_57,30,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,11166,Disamis,1,1,0,0
30_58,30,Pilot-1,58,0,toilets,Invalid Filler,Disamis*,2,NA,44364,Disamis,0,1,0,0
30_59,30,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,3695,Barbara,0,1,0,0
30_60,30,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,5878,Darii,0,1,0,0
31_1,31,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,3158,Dimatis,0,1,0,0
31_2,31,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,33512,Barbara,0,1,0,0
31_3,31,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,12697,Barbara,1,1,0,0
31_4,31,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,4268,Darii,0,1,0,0
31_5,31,Pilot-1,5,0,classes,Polysemy,Disamis,2,NA,3864,Disamis,0,1,0,0
31_6,31,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,6416,Barbara,1,1,0,0
31_7,31,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,2685,Datisi,0,1,0,0
31_8,31,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,2020,Disamis,0,1,0,0
31_9,31,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,14925,Datisi,0,1,0,0
31_10,31,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,9340,Barbara,1,1,0,0
31_11,31,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,4408,Datisi,0,0,0,0
31_12,31,Pilot-1,12,0,oil,Polysemy,Datisi,2,NA,2380,Datisi,0,1,0,0
31_13,31,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,3756,Datisi,0,0,0,0
31_14,31,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,7869,Darii,1,1,0,0
31_15,31,Pilot-1,15,0,dates,Homonymy,Disamis,2,NA,8087,Disamis,0,1,0,0
31_16,31,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2660,Datisi,1,1,0,0
31_17,31,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,2586,Disamis,1,1,0,0
31_18,31,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,1782,Darii,0,1,0,0
31_19,31,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,2450,Dimatis,1,1,0,0
31_20,31,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,2382,Dimatis,0,1,0,0
31_21,31,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,2088,Datisi,1,1,0,0
31_22,31,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,1744,Datisi,1,1,0,0
31_23,31,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,2782,Dimatis,0,1,0,0
31_24,31,Pilot-1,24,0,books,Polysemy,Dimatis,2,NA,1928,Dimatis,0,1,0,0
31_25,31,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,1664,Dimatis,1,1,0,0
31_26,31,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,7709,Darii,0,1,0,0
31_27,31,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2096,Darii,1,1,0,0
31_28,31,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1690,Disamis,1,1,0,0
31_29,31,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,2330,Barbara,0,1,0,0
31_30,31,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2682,Disamis,1,1,0,0
31_31,31,Pilot-1,31,0,peppers,Invalid Filler,Dimatis*,2,NA,4745,Dimatis,0,1,0,0
31_32,31,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,14646,Darii,0,0,0,0
31_33,31,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,2234,Darii,1,1,0,0
31_34,31,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,2096,Dimatis,0,1,0,0
31_35,31,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,2468,Barbara,0,1,0,0
31_36,31,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,1797,Darii,1,1,0,0
31_37,31,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,2462,Disamis,0,1,0,0
31_38,31,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,4390,Disamis,0,0,0,0
31_39,31,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,2452,Barbara,0,1,0,0
31_40,31,Pilot-1,40,0,sandwiches,Polysemy,Darii,2,NA,1444,Darii,0,1,0,0
31_41,31,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,2801,Datisi,0,1,0,0
31_42,31,Pilot-1,42,0,dinosaurs,Valid Filler,Barbara,2,NA,2287,Barbara,1,0,0,0
31_43,31,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,65334,Disamis,0,1,0,0
31_44,31,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,3063,Darii,0,1,0,0
31_45,31,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,3276,Dimatis,1,1,0,0
31_46,31,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,1572,Disamis,0,1,0,0
31_47,31,Pilot-1,47,0,statues,Valid Filler,Datisi,2,NA,8630,Datisi,1,0,0,0
31_48,31,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,1658,Barbara,0,1,0,0
31_49,31,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2763,Barbara,0,1,0,0
31_50,31,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,2290,Darii,0,0,0,0
31_51,31,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,2464,Barbara,0,1,0,0
31_52,31,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,2119,Dimatis,1,1,0,0
31_53,31,Pilot-1,53,0,spices,Invalid Filler,Dimatis*,2,NA,3241,Dimatis,0,1,0,0
31_54,31,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,2656,Datisi,0,1,0,0
31_55,31,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,20528,Dimatis,0,0,0,0
31_56,31,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,3382,Datisi,0,1,0,0
31_57,31,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,1839,Disamis,1,1,0,0
31_58,31,Pilot-1,58,1,toilets,Invalid Filler,Disamis*,2,NA,4333,Disamis,0,0,0,0
31_59,31,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,1607,Barbara,0,1,0,0
31_60,31,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,1845,Darii,0,1,0,0
32_1,32,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,9309,Dimatis,0,1,0,0
32_2,32,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,3545,Barbara,0,1,0,0
32_3,32,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,2974,Barbara,1,1,0,0
32_4,32,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,5110,Darii,0,1,0,0
32_5,32,Pilot-1,5,0,classes,Polysemy,Disamis,2,NA,18991,Disamis,0,1,0,0
32_6,32,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,4818,Barbara,1,1,0,0
32_7,32,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,3236,Datisi,0,1,0,0
32_8,32,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,2421,Disamis,0,1,0,0
32_9,32,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,1599,Datisi,0,1,0,0
32_10,32,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,4567,Barbara,1,1,0,0
32_11,32,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,2490,Datisi,0,0,0,0
32_12,32,Pilot-1,12,0,oil,Polysemy,Datisi,2,NA,3606,Datisi,0,1,0,0
32_13,32,Pilot-1,13,0,sausages,Invalid Filler,Datisi*,2,NA,2589,Datisi,0,1,0,0
32_14,32,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,2783,Darii,1,1,0,0
32_15,32,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,1840,Disamis,0,0,0,0
32_16,32,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2424,Datisi,1,1,0,0
32_17,32,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,1908,Disamis,1,1,0,0
32_18,32,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2229,Darii,0,1,0,0
32_19,32,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,1540,Dimatis,1,1,0,0
32_20,32,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,13482,Dimatis,0,1,0,0
32_21,32,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,8433,Datisi,1,1,0,0
32_22,32,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,2138,Datisi,1,1,0,0
32_23,32,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,7589,Dimatis,0,1,0,0
32_24,32,Pilot-1,24,0,books,Polysemy,Dimatis,2,NA,2261,Dimatis,0,1,0,0
32_25,32,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,1785,Dimatis,1,1,0,0
32_26,32,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,3569,Darii,0,1,0,0
32_27,32,Pilot-1,27,0,clowns,Valid Filler,Darii,2,NA,2707,Darii,1,0,0,0
32_28,32,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,2289,Disamis,1,1,0,0
32_29,32,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,2756,Barbara,0,1,0,0
32_30,32,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2673,Disamis,1,1,0,0
32_31,32,Pilot-1,31,1,peppers,Invalid Filler,Dimatis*,2,NA,2359,Dimatis,0,0,0,0
32_32,32,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,4117,Darii,0,0,0,0
32_33,32,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,4315,Darii,1,1,0,0
32_34,32,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,4912,Dimatis,0,1,0,0
32_35,32,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,8587,Barbara,0,1,0,0
32_36,32,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,2528,Darii,1,1,0,0
32_37,32,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,3459,Disamis,0,1,0,0
32_38,32,Pilot-1,38,0,examinations,Polysemy,Disamis,2,NA,3285,Disamis,0,1,0,0
32_39,32,Pilot-1,39,1,admissions,Homonymy,Barbara,2,NA,6235,Barbara,0,0,0,0
32_40,32,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,2678,Darii,0,0,0,0
32_41,32,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,85710,Datisi,0,1,0,0
32_42,32,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,2911,Barbara,1,1,0,0
32_43,32,Pilot-1,43,1,colors,Invalid Filler,Disamis*,2,NA,2797,Disamis,0,0,0,0
32_44,32,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,2468,Darii,0,1,0,0
32_45,32,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,3156,Dimatis,1,1,0,0
32_46,32,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,2804,Disamis,0,1,0,0
32_47,32,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,2549,Datisi,1,1,0,0
32_48,32,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,4547,Barbara,0,1,0,0
32_49,32,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2604,Barbara,0,1,0,0
32_50,32,Pilot-1,50,0,dresses,Invalid Filler,Darii*,2,NA,5443,Darii,0,1,0,0
32_51,32,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,3044,Barbara,0,1,0,0
32_52,32,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,2420,Dimatis,1,1,0,0
32_53,32,Pilot-1,53,0,spices,Invalid Filler,Dimatis*,2,NA,4365,Dimatis,0,1,0,0
32_54,32,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,3067,Datisi,0,1,0,0
32_55,32,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,2723,Dimatis,0,0,0,0
32_56,32,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,2,NA,110070,Datisi,0,0,0,0
32_57,32,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,2191,Disamis,1,1,0,0
32_58,32,Pilot-1,58,1,toilets,Invalid Filler,Disamis*,2,NA,3484,Disamis,0,0,0,0
32_59,32,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,2994,Barbara,0,1,0,0
32_60,32,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,2899,Darii,0,1,0,0
33_1,33,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,3564,Datisi,1,1,0,0
33_2,33,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,3767,Disamis,1,1,0,0
33_3,33,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,13610,Darii,0,1,0,0
33_4,33,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,2303,Dimatis,1,1,0,0
33_5,33,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,2745,Datisi,1,1,0,0
33_6,33,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,1746,Darii,1,1,0,0
33_7,33,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,1524,Darii,1,1,0,0
33_8,33,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,3619,Disamis,0,1,0,0
33_9,33,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,3235,Disamis,0,1,0,0
33_10,33,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,2214,Barbara,0,1,0,0
33_11,33,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,1882,Disamis,1,1,0,0
33_12,33,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,2143,Datisi,0,1,0,0
33_13,33,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,1853,Dimatis,0,1,0,0
33_14,33,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,2953,Dimatis,0,1,0,0
33_15,33,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,4406,Datisi,0,1,0,0
33_16,33,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,20440,Datisi,0,1,0,0
33_17,33,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,1803,Barbara,0,1,0,0
33_18,33,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,34437,Barbara,1,1,0,0
33_19,33,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,5513,Dimatis,0,1,0,0
33_20,33,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,3103,Darii,0,0,0,0
33_21,33,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,2333,Barbara,0,1,0,0
33_22,33,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,3173,Dimatis,1,1,0,0
33_23,33,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,2926,Dimatis,0,1,0,0
33_24,33,Pilot-1,24,1,colors,Invalid Filler,Disamis*,1,NA,3236,Disamis,0,0,0,0
33_25,33,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,2793,Disamis,0,0,0,0
33_26,33,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,3767,Darii,0,1,0,0
33_27,33,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,10061,Barbara,1,1,0,0
33_28,33,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,2267,Barbara,1,1,0,0
33_29,33,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,2563,Dimatis,0,1,0,0
33_30,33,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,1866,Barbara,0,1,0,0
33_31,33,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,1924,Disamis,0,0,0,0
33_32,33,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,2883,Disamis,1,1,0,0
33_33,33,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,3692,Disamis,1,1,0,0
33_34,33,Pilot-1,34,0,ponies,Valid Filler,Datisi,1,NA,3702,Datisi,1,0,0,0
33_35,33,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,5834,Datisi,1,1,0,0
33_36,33,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,1642,Dimatis,1,1,0,0
33_37,33,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,2272,Disamis,0,1,0,0
33_38,33,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,1833,Darii,1,1,0,0
33_39,33,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,2193,Dimatis,0,1,0,0
33_40,33,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,1923,Dimatis,0,0,0,0
33_41,33,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,2533,Darii,0,1,0,0
33_42,33,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,2094,Datisi,0,1,0,0
33_43,33,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,2244,Datisi,0,1,0,0
33_44,33,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,2566,Barbara,0,1,0,0
33_45,33,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,1533,Barbara,0,1,0,0
33_46,33,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,1813,Datisi,0,0,0,0
33_47,33,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,1724,Darii,0,1,0,0
33_48,33,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,1444,Dimatis,1,1,0,0
33_49,33,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,2543,Disamis,0,0,0,0
33_50,33,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,2224,Barbara,1,1,0,0
33_51,33,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,3877,Darii,0,0,0,0
33_52,33,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,3015,Dimatis,0,1,0,0
33_53,33,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,2607,Darii,0,1,0,0
33_54,33,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,2914,Disamis,0,1,0,0
33_55,33,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,1635,Datisi,0,1,0,0
33_56,33,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,2004,Datisi,0,1,0,0
33_57,33,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,1964,Darii,1,1,0,0
33_58,33,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,1845,Darii,0,1,0,0
33_59,33,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,7433,Barbara,0,1,0,0
33_60,33,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,2992,Barbara,0,1,0,0
34_1,34,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,7677,Dimatis,0,1,0,0
34_2,34,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,6389,Barbara,0,1,0,0
34_3,34,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,7642,Barbara,1,1,0,0
34_4,34,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,9241,Darii,0,1,0,0
34_5,34,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,6231,Disamis,0,0,0,0
34_6,34,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,7099,Barbara,1,1,0,0
34_7,34,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,6677,Datisi,0,1,0,0
34_8,34,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,5460,Disamis,0,1,0,0
34_9,34,Pilot-1,9,1,stones,Invalid Filler,Datisi*,2,NA,4580,Datisi,0,0,0,0
34_10,34,Pilot-1,10,0,phones,Valid Filler,Barbara,2,NA,5521,Barbara,1,0,0,0
34_11,34,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,5700,Datisi,0,0,0,0
34_12,34,Pilot-1,12,0,oil,Polysemy,Datisi,2,NA,5897,Datisi,0,1,0,0
34_13,34,Pilot-1,13,0,sausages,Invalid Filler,Datisi*,2,NA,4765,Datisi,0,1,0,0
34_14,34,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,4366,Darii,1,1,0,0
34_15,34,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,4979,Disamis,0,0,0,0
34_16,34,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,5254,Datisi,1,1,0,0
34_17,34,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,4579,Disamis,1,1,0,0
34_18,34,Pilot-1,18,1,subscriptions,Polysemy,Darii,2,NA,6580,Darii,0,0,0,0
34_19,34,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,4730,Dimatis,1,1,0,0
34_20,34,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,5926,Dimatis,0,1,0,0
34_21,34,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,4794,Datisi,1,1,0,0
34_22,34,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,3831,Datisi,1,1,0,0
34_23,34,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,7908,Dimatis,0,1,0,0
34_24,34,Pilot-1,24,1,books,Polysemy,Dimatis,2,NA,7646,Dimatis,0,0,0,0
34_25,34,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,4337,Dimatis,1,1,0,0
34_26,34,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,5461,Darii,0,1,0,0
34_27,34,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,4338,Darii,1,1,0,0
34_28,34,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,4697,Disamis,1,1,0,0
34_29,34,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,4566,Barbara,0,1,0,0
34_30,34,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,4254,Disamis,1,1,0,0
34_31,34,Pilot-1,31,1,peppers,Invalid Filler,Dimatis*,2,NA,5793,Dimatis,0,0,0,0
34_32,34,Pilot-1,32,0,tracks,Homonymy,Darii,2,NA,6883,Darii,0,1,0,0
34_33,34,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,4419,Darii,1,1,0,0
34_34,34,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,7065,Dimatis,0,1,0,0
34_35,34,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,6344,Barbara,0,1,0,0
34_36,34,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,4732,Darii,1,1,0,0
34_37,34,Pilot-1,37,1,steaks,Invalid Filler,Disamis*,2,NA,4271,Disamis,0,0,0,0
34_38,34,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,6666,Disamis,0,0,0,0
34_39,34,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,5859,Barbara,0,1,0,0
34_40,34,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,5552,Darii,0,0,0,0
34_41,34,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,7377,Datisi,0,1,0,0
34_42,34,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,6077,Barbara,1,1,0,0
34_43,34,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,5069,Disamis,0,1,0,0
34_44,34,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,4951,Darii,0,1,0,0
34_45,34,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,5182,Dimatis,1,1,0,0
34_46,34,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,4788,Disamis,0,1,0,0
34_47,34,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,4180,Datisi,1,1,0,0
34_48,34,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,4950,Barbara,0,1,0,0
34_49,34,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,5407,Barbara,0,1,0,0
34_50,34,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,6303,Darii,0,0,0,0
34_51,34,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,6429,Barbara,0,1,0,0
34_52,34,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,5255,Dimatis,1,1,0,0
34_53,34,Pilot-1,53,1,spices,Invalid Filler,Dimatis*,2,NA,6341,Dimatis,0,0,0,0
34_54,34,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,5887,Datisi,0,1,0,0
34_55,34,Pilot-1,55,0,thieves,Invalid Filler,Dimatis*,2,NA,6170,Dimatis,0,1,0,0
34_56,34,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,5698,Datisi,0,1,0,0
34_57,34,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,9432,Disamis,1,1,0,0
34_58,34,Pilot-1,58,0,toilets,Invalid Filler,Disamis*,2,NA,5600,Disamis,0,1,0,0
34_59,34,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,4490,Barbara,0,1,0,0
34_60,34,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,8287,Darii,0,1,0,0
35_1,35,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,6584,Datisi,1,1,0,0
35_2,35,Pilot-1,2,0,burgers,Valid Filler,Disamis,1,NA,5270,Disamis,1,0,0,0
35_3,35,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,9963,Darii,0,1,0,0
35_4,35,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,5140,Dimatis,1,1,0,0
35_5,35,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,6283,Datisi,1,1,0,0
35_6,35,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,4203,Darii,1,1,0,0
35_7,35,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,5317,Darii,1,1,0,0
