SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
34_56,34,Pilot-2,56,1,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,14121,Datisi,0,0,0,0
34_57,34,Pilot-2,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,13757,Darii,1,1,0,0
34_58,34,Pilot-2,58,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,32724,Darii,0,1,0,0
34_59,34,Pilot-2,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,9843,Barbara,0,1,0,0
34_60,34,Pilot-2,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,7993,Barbara,0,1,0,0
35_1,35,Pilot-2,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,22091,Datisi,1,1,1,1
35_2,35,Pilot-2,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,8049,Disamis,1,1,1,1
35_3,35,Pilot-2,3,0,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,18601,Darii,0,1,1,1
35_4,35,Pilot-2,4,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,13919,Dimatis,1,1,1,1
35_5,35,Pilot-2,5,1,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,9182,Datisi,1,1,1,1
35_6,35,Pilot-2,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,7739,Darii,1,1,1,1
35_7,35,Pilot-2,7,1,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,30576,Darii,1,1,1,1
35_8,35,Pilot-2,8,0,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,26401,Disamis,0,1,1,1
35_9,35,Pilot-2,9,1,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,10336,Disamis,0,0,1,1
35_10,35,Pilot-2,10,1,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,NA,11892,Barbara,0,0,1,1
35_11,35,Pilot-2,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,28149,Disamis,1,1,1,1
35_12,35,Pilot-2,12,1,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay legs,NA,19662,Datisi,0,0,1,1
35_13,35,Pilot-2,13,1,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,56026,Dimatis,0,0,1,1
35_14,35,Pilot-2,14,1,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,NA,69203,Dimatis,0,0,1,1
35_15,35,Pilot-2,15,0,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,NA,36475,Datisi,0,1,1,1
35_16,35,Pilot-2,16,0,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,16395,Datisi,0,1,1,1
35_17,35,Pilot-2,17,1,dreams,Polysemy,Barbara,1,All dreams are goals,All nightmares are dreams,All nightmares are goals,NA,13563,Barbara,0,0,1,1
35_18,35,Pilot-2,18,1,whales,Valid Filler,Barbara,1,All whales are mammals ,All orcas are whales ,All orcas are mammals,NA,6123,Barbara,1,1,1,1
35_19,35,Pilot-2,19,1,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,26320,Dimatis,0,0,1,1
35_20,35,Pilot-2,20,0,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,NA,18291,Darii,0,1,1,1
35_21,35,Pilot-2,21,1,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,NA,12286,Barbara,0,0,1,1
35_22,35,Pilot-2,22,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,21062,Dimatis,1,1,1,1
35_23,35,Pilot-2,23,1,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,19304,Dimatis,0,0,1,1
35_24,35,Pilot-2,24,1,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,18444,Disamis,0,0,1,1
35_25,35,Pilot-2,25,1,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,NA,19512,Disamis,0,0,1,1
35_26,35,Pilot-2,26,1,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,NA,19286,Darii,0,0,1,1
35_27,35,Pilot-2,27,1,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,7869,Barbara,1,1,1,1
35_28,35,Pilot-2,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,4334,Barbara,1,1,1,1
35_29,35,Pilot-2,29,1,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,23705,Dimatis,0,0,1,1
35_30,35,Pilot-2,30,0,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,NA,17165,Barbara,0,1,1,1
35_31,35,Pilot-2,31,1,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,32189,Disamis,0,0,1,1
35_32,35,Pilot-2,32,1,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,18076,Disamis,1,1,1,1
35_33,35,Pilot-2,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,15819,Disamis,1,1,1,1
35_34,35,Pilot-2,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,NA,11041,Datisi,1,1,1,1
35_35,35,Pilot-2,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,32995,Datisi,1,1,1,1
35_36,35,Pilot-2,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,NA,29179,Dimatis,1,1,1,1
35_37,35,Pilot-2,37,1,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,10005,Disamis,0,0,1,1
35_38,35,Pilot-2,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,11958,Darii,1,1,1,1
35_39,35,Pilot-2,39,0,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,39555,Dimatis,0,1,1,1
35_40,35,Pilot-2,40,1,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,15369,Dimatis,0,0,1,1
35_41,35,Pilot-2,41,1,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,29787,Darii,0,0,1,1
35_42,35,Pilot-2,42,1,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,12068,Datisi,0,0,1,1
35_43,35,Pilot-2,43,1,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,29453,Datisi,0,0,1,1
35_44,35,Pilot-2,44,1,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,13080,Barbara,0,0,1,1
35_45,35,Pilot-2,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,8103,Barbara,0,1,1,1
35_46,35,Pilot-2,46,1,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,NA,25107,Datisi,0,0,1,1
35_47,35,Pilot-2,47,1,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,8183,Darii,0,0,1,1
35_48,35,Pilot-2,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,29790,Dimatis,1,1,1,1
35_49,35,Pilot-2,49,0,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,25760,Disamis,0,1,1,1
35_50,35,Pilot-2,50,1,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,7760,Barbara,1,1,1,1
35_51,35,Pilot-2,51,0,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,9124,Darii,0,1,1,1
35_52,35,Pilot-2,52,1,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,12558,Dimatis,0,0,1,1
35_53,35,Pilot-2,53,1,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,11574,Darii,0,0,1,1
35_54,35,Pilot-2,54,1,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,16702,Disamis,0,0,1,1
35_55,35,Pilot-2,55,0,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,23134,Datisi,0,1,1,1
35_56,35,Pilot-2,56,1,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,67151,Datisi,0,0,1,1
35_57,35,Pilot-2,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,7751,Darii,1,1,1,1
35_58,35,Pilot-2,58,1,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,14527,Darii,0,0,1,1
35_59,35,Pilot-2,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,8912,Barbara,0,1,1,1
35_60,35,Pilot-2,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,7143,Barbara,0,1,1,1
36_1,36,Pilot-2,1,0,boards,Homonymy,Dimatis,2,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,13231,Dimatis,0,1,0,0
36_2,36,Pilot-2,2,0,clocks,Invalid Filler,Barbara*,2,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,5853,Barbara,0,1,0,0
36_3,36,Pilot-2,3,1,whales,Valid Filler,Barbara,2,All whales are mammals ,All orcas are whales ,All orcas are mammals,NA,14297,Barbara,1,1,0,0
36_4,36,Pilot-2,4,0,antiques,Invalid Filler,Darii*,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,9367,Darii,0,1,0,0
36_5,36,Pilot-2,5,1,classes,Polysemy,Disamis,2,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,20015,Disamis,0,0,0,0
36_6,36,Pilot-2,6,1,negotiations,Valid Filler,Barbara,2,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,12014,Barbara,1,1,0,0
36_7,36,Pilot-2,7,0,columns,Homonymy,Datisi,2,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,29516,Datisi,0,1,0,0
36_8,36,Pilot-2,8,0,arms,Homonymy,Disamis,2,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,25566,Disamis,0,1,0,0
36_9,36,Pilot-2,9,0,stones,Invalid Filler,Datisi*,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,32998,Datisi,0,1,0,0
36_10,36,Pilot-2,10,1,phones,Valid Filler,Barbara,2,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,9515,Barbara,1,1,0,0
36_11,36,Pilot-2,11,0,actors,Invalid Filler,Datisi*,2,All male leads are actors,Some actors are women,Some women are male leads,NA,7882,Datisi,0,1,0,0
36_12,36,Pilot-2,12,1,oil,Polysemy,Datisi,2,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,16047,Datisi,0,0,0,0
36_13,36,Pilot-2,13,0,sausages,Invalid Filler,Datisi*,2,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,6915,Datisi,0,1,0,0
36_14,36,Pilot-2,14,1,dolls,Valid Filler,Darii,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,12015,Darii,1,1,0,0
36_15,36,Pilot-2,15,0,dates,Homonymy,Disamis,2,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,16018,Disamis,0,1,0,0
36_16,36,Pilot-2,16,1,ponies,Valid Filler,Datisi,2,All ponies neigh,Some ponies are colts,Some colts neigh,NA,11647,Datisi,1,1,0,0
36_17,36,Pilot-2,17,1,rifles,Valid Filler,Disamis,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,9297,Disamis,1,1,0,0
36_18,36,Pilot-2,18,1,magazines,Polysemy,Darii,2,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,13601,Darii,0,0,0,0
36_19,36,Pilot-2,19,1,liars,Valid Filler,Dimatis,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,13748,Dimatis,1,1,0,0
36_20,36,Pilot-2,20,0,injuries,Invalid Filler,Dimatis*,2,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,7297,Dimatis,0,1,0,0
36_21,36,Pilot-2,21,1,mugs,Valid Filler,Datisi,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,12333,Datisi,1,1,0,0
36_22,36,Pilot-2,22,1,poets,Valid Filler,Datisi,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,20683,Datisi,1,1,0,0
36_23,36,Pilot-2,23,0,newspapers,Polysemy,Dimatis,2,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,16714,Dimatis,0,1,0,0
36_24,36,Pilot-2,24,0,books,Polysemy,Dimatis,2,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,18798,Dimatis,0,1,0,0
36_25,36,Pilot-2,25,1,widows,Valid Filler,Dimatis,2,Some mothers are widows ,All widows are women,Some women are mothers,NA,19532,Dimatis,1,1,0,0
36_26,36,Pilot-2,26,0,dances,Invalid Filler,Darii*,2,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,34416,Darii,0,1,0,0
36_27,36,Pilot-2,27,1,clowns,Valid Filler,Darii,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,12161,Darii,1,1,0,0
36_28,36,Pilot-2,28,1,grapes,Valid Filler,Disamis,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,5469,Disamis,1,1,0,0
36_29,36,Pilot-2,29,1,dreams,Polysemy,Barbara,2,All dreams are goals,All nightmares are dreams,All nightmares are goals,NA,17114,Barbara,0,0,0,0
36_30,36,Pilot-2,30,1,swords,Valid Filler,Disamis,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,12684,Disamis,1,1,0,0
36_31,36,Pilot-2,31,0,peppers,Invalid Filler,Dimatis*,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,18114,Dimatis,0,1,0,0
36_32,36,Pilot-2,32,1,tracks,Homonymy,Darii,2,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,27867,Darii,0,0,0,0
36_33,36,Pilot-2,33,1,singers,Valid Filler,Darii,2,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,13464,Darii,1,1,0,0
36_34,36,Pilot-2,34,0,foundations,Homonymy,Dimatis,2,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,NA,3348,Dimatis,0,1,0,0
36_35,36,Pilot-2,35,0,movements,Homonymy,Barbara,2,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,2970,Barbara,0,1,0,0
36_36,36,Pilot-2,36,1,doughnuts,Valid Filler,Darii,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,9941,Darii,1,1,0,0
36_37,36,Pilot-2,37,0,steaks,Invalid Filler,Disamis*,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,7603,Disamis,0,1,0,0
36_38,36,Pilot-2,38,0,examinations,Polysemy,Disamis,2,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,NA,5483,Disamis,0,1,0,0
36_39,36,Pilot-2,39,0,admissions,Homonymy,Barbara,2,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,NA,2965,Barbara,0,1,0,0
36_40,36,Pilot-2,40,0,lunches,Polysemy,Darii,2,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,NA,14403,Darii,0,1,0,0
36_41,36,Pilot-2,41,0,chickens,Polysemy,Datisi,2,All chickens lay eggs,Some chickens are roasts,Some roasts lay legs,NA,6233,Datisi,0,1,0,0
36_42,36,Pilot-2,42,1,dinosaurs,Valid Filler,Barbara,2,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,14183,Barbara,1,1,0,0
36_43,36,Pilot-2,43,0,colors,Invalid Filler,Disamis*,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,13999,Disamis,0,1,0,0
36_44,36,Pilot-2,44,0,mothers,Invalid Filler,Darii*,2,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,14696,Darii,0,1,0,0
36_45,36,Pilot-2,45,0,suitcases,Valid Filler,Dimatis,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,24199,Dimatis,1,0,0,0
36_46,36,Pilot-2,46,0,shapes,Invalid Filler,Disamis*,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,6885,Disamis,0,1,0,0
36_47,36,Pilot-2,47,1,statues,Valid Filler,Datisi,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,24032,Datisi,1,1,0,0
36_48,36,Pilot-2,48,0,organs,Invalid Filler,Barbara*,2,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,5681,Barbara,0,1,0,0
36_49,36,Pilot-2,49,0,drivers,Invalid Filler,Barbara*,2,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,4146,Barbara,0,1,0,0
36_50,36,Pilot-2,50,0,dresses,Invalid Filler,Darii*,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,6386,Darii,0,1,0,0
36_51,36,Pilot-2,51,0,dinners,Polysemy,Barbara,2,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,NA,62581,Barbara,0,1,0,0
